"lat";"lon";"PLBTS1";"PLBTS2";"PLBTS3";"PLBTS4";"PLBTS5";"PLBTS6";"SqEuclidean1";"SqEuclidean2";"SqEuclidean3";"latM";"longM";"distance";"Point_i";"Point_j"
-8.06687;-34.894665;122.0233333333333;127.69;127.0566666666667;125.99000000000001;125.3566666666667;95.4233333333333;"(24,25)";"(120,117)";"(239,233)";-8.066833360133241;-34.89484849350939;0.020614211087784145;239;233
-8.069067;-34.891319;120.15666666666671;134.25666666666672;129.4233333333333;121.2566666666667;84.2566666666667;140.39;"(26,36)";"(126,178)";"(252,355)";-8.066249442656227;-34.889313911182086;0.3833651953211434;252;355
-8.073183;-34.896324;92.7233333333333;114.49000000000001;96.29;103.79;122.59;128.82333333333332;"(11,23)";"(52,109)";"(104,218)";-8.072897118548388;-34.89552882973915;0.09316185610650839;104;218
-8.071496;-34.892082;112.8233333333333;133.2233333333333;127.89;102.89;99.9566666666667;133.09;"(15,30)";"(71,148)";"(139,295)";-8.07132503303335;-34.892035676626755;0.019688399446593525;139;295
-8.070623;-34.896149;111.14;109.065;118.11500000000001;96.265;124.49000000000001;120.99000000000001;"(14,23)";"(63,115)";"(126,229)";-8.071908950510364;-34.89502982579583;0.18880741180244442;126;229
-8.06986;-34.889503;126.15666666666671;131.4233333333333;138.1566666666667;115.52333333333331;103.02333333333331;131.6233333333333;"(20,35)";"(99,175)";"(198,349)";-8.068674946022286;-34.889586009640006;0.13212583551926035;198;349
-8.072622;-34.890793;101.34;125.94;118.04;107.09;112.09;133.54000000000002;"(11,33)";"(55,163)";"(110,325)";-8.072627618174382;-34.89067464545613;0.013048669051359821;110;325
-8.063787;-34.889046;124.89;132.35666666666668;129.2233333333333;129.2233333333333;130.19;140.35666666666668;"(31,44)";"(152,215)";"(304,429)";-8.06391377274817;-34.885956972489396;0.340476127904419;304;429
-8.06172;-34.902008;134.4233333333333;115.2566666666667;134.4233333333333;128.32333333333332;127.5233333333333;132.7233333333333;"(37,2)";"(188,2)";"(376,4)";-8.060679768260092;-34.9052372227484;0.3739736778231745;376;4
-8.070992;-34.896881;93.69;118.6566666666667;121.9233333333333;109.89;125.3566666666667;120.7233333333333;"(15,19)";"(77,95)";"(153,190)";-8.070696198827335;-34.896799132975104;0.03411376176444192;153;190
-8.076179;-34.895222;118.29;97.85666666666671;131.5233333333333;110.3233333333333;126.69;133.1566666666667;"(3,20)";"(18,103)";"(35,205)";-8.075996372849463;-34.896118520447125;0.100795744673164;35;205
-8.072496;-34.89674;104.99000000000001;104.1788888888889;113.69;93.29;121.4233333333333;132.1233333333333;"(12,20)";"(57,96)";"(113,191)";-8.072492867987378;-34.89675372848989;0.0015514555241630211;113;191
-8.070483;-34.893185;108.19;118.2233333333333;124.9566666666667;104.3233333333333;109.8233333333333;101.99000000000001;"(17,26)";"(82,129)";"(164,258)";-8.070202114808323;-34.893714255661834;0.06612939977202577;164;258
-8.072079;-34.892063;109.99000000000001;115.04;125.54;91.89;113.94;131.44;"(12,30)";"(58,147)";"(116,293)";-8.072358117800375;-34.89212637494076;0.031820053481223236;116;293
-8.070349;-34.897011;99.69;119.84;114.54;112.24000000000001;124.79;118.94;"(15,19)";"(77,95)";"(153,190)";-8.070696198827335;-34.896799132975104;0.04511869299546449;153;190
-8.076425;-34.899723;127.59;107.59;138.29000000000002;129.04000000000002;133.64;143.59;"(3,13)";"(13,63)";"(27,125)";-8.076355706681472;-34.89974784727511;0.008178551601825443;27;125
-8.069192;-34.888149;125.09;129.14;132.34;122.34;106.915;126.24000000000001;"(19,38)";"(94,190)";"(186,382)";-8.069213946770299;-34.88808891430031;0.007052852429421658;186;382
-8.074954;-34.891327;120.79;125.59;124.7233333333333;100.3233333333333;128.49;146.32333333333332;"(7,33)";"(32,163)";"(63,325)";-8.074738704437433;-34.890674568512246;0.0757336443751963;63;325
-8.073538;-34.897491;112.59;99.04;93.04;101.19;129.39;138.74;"(9,17)";"(42,78)";"(84,155)";-8.07379545312841;-34.89838689105479;0.10273070518736047;84;155
-8.070014;-34.90086;131.29000000000002;125.8566666666667;112.1566666666667;130.6566666666667;135.35666666666668;126.2233333333333;"(12,3)";"(59,13)";"(118,25)";-8.072268284342373;-34.90428452737899;0.45287024917189656;118;25
-8.070476;-34.896717;102.64;107.64;119.49000000000001;99.29;128.24;119.34;"(14,23)";"(67,112)";"(133,223)";-8.071594533407357;-34.89530203078607;0.19939592030738937;133;223
-8.064345;-34.88538;112.1233333333333;138.49;133.32333333333332;117.79;139.5233333333333;137.9566666666667;"(30,44)";"(144,224)";"(288,447)";-8.064632440412188;-34.88514036124206;0.04145603371176178;288;447
-8.076153;-34.899811;121.39;108.1566666666667;121.39;133.29000000000002;140.75666666666672;140.0566666666667;"(3,13)";"(7,65)";"(14,130)";-8.076939624158486;-34.89952100533565;0.09313932635365048;14;130
-8.070339;-34.893448;103.09;117.04;120.24000000000001;101.44;101.54;100.99000000000001;"(17,26)";"(82,129)";"(164,258)";-8.070202114808323;-34.893714255661834;0.03303861366255584;164;258
-8.062385;-34.887772;136.89;133.0566666666667;142.6566666666667;141.89;142.6233333333333;150.1233333333333;"(34,39)";"(169,195)";"(338,389)";-8.062386603962134;-34.88777165070813;0.00018250271835906594;338;389
-8.072737;-34.896683;99.61500000000001;97.715;122.74000000000001;90.565;124.015;128.015;"(12,20)";"(56,96)";"(112,192)";-8.07253778471638;-34.896708361269155;0.02233330772458087;112;192
-8.069687;-34.890633;108.99000000000001;127.7566666666667;117.49000000000001;107.3233333333333;104.9566666666667;109.52333333333331;"(18,33)";"(89,162)";"(178,324)";-8.069573280602308;-34.89072012266812;0.015875739392918257;178;324
-8.069481;-34.889503;127.6233333333333;136.69;131.09;117.0566666666667;108.8233333333333;137.39;"(18,36)";"(91,175)";"(182,350)";-8.069393613686303;-34.88954061561809;0.01056557862700581;182;350
-8.075912;-34.894253;116.74000000000001;113.99000000000001;117.74000000000001;111.79;131.79000000000002;142.74;"(4,25)";"(20,127)";"(39,253)";-8.075816705933459;-34.89394092643156;0.03596393377024892;39;253
-8.065865;-34.888077;129.89;134.59;138.79000000000002;122.29;117.99000000000001;134.79000000000002;"(28,44)";"(141,223)";"(280,442)";-8.064991774244197;-34.88536717030425;0.31383076836657675;280;442
-8.070803;-34.892273;106.1233333333333;125.0566666666667;124.3566666666667;111.0566666666667;107.2233333333333;115.79;"(16,29)";"(76,146)";"(151,292)";-8.070786032285337;-34.89217179263797;0.011304084316587845;151;292
-8.072875;-34.89423;100.2233333333333;112.69;112.59;86.29;111.6233333333333;124.32333333333331;"(11,25)";"(58,119)";"(115,238)";-8.072403034529376;-34.89462151691782;0.06793135463192514;115;238
-8.070731;-34.892284;103.19;129.32333333333332;122.9233333333333;111.79;107.3233333333333;127.29;"(16,30)";"(77,148)";"(154,298)";-8.070651282098334;-34.89189960076044;0.04325049056776837;154;298
-8.069753;-34.894581;103.09;127.0566666666667;122.9566666666667;110.6566666666667;111.69;104.52333333333331;"(18,24)";"(88,118)";"(177,233)";-8.069618197331309;-34.89484842083739;0.03304684644681053;177;233
-8.066977;-34.88995;130.35666666666668;126.59;138.89;109.19;99.7233333333333;143.0566666666667;"(25,35)";"(133,176)";"(266,351)";-8.065620608450212;-34.88949539812743;0.1589560965312998;266;351
-8.069507;-34.898567;102.7233333333333;118.85666666666671;115.3233333333333;110.7566666666667;116.02333333333331;109.9566666666667;"(19,23)";"(91,112)";"(182,224)";-8.069393613686303;-34.89525671985878;0.36476285443311984;182;224
-8.068516;-34.896603;101.2233333333333;108.2566666666667;104.7566666666667;97.02333333333331;113.52333333333331;101.2566666666667;"(19,20)";"(103,97)";"(202,194)";-8.068495279106282;-34.89661771657153;0.002817489318203695;202;194
-8.063914;-34.885937;113.715;135.24;134.19;126.89;140.815;141.515;"(30,44)";"(152,215)";"(304,429)";-8.06391377274817;-34.885956972489396;0.0021996467673886136;304;429
-8.069616;-34.894836;101.49000000000001;123.9233333333333;122.19;119.9233333333333;108.19;109.69;"(18,24)";"(89,117)";"(177,234)";-8.069618197331309;-34.89480305490551;0.0036363012888426228;177;234
-8.072561;-34.894447;99.94;126.34;106.49000000000001;101.29;120.19;132.99;"(11,23)";"(52,109)";"(104,218)";-8.072897118548388;-34.89552882973915;0.12486370314539327;104;218
-8.063933;-34.894344;138.5233333333333;118.02333333333331;134.1566666666667;137.0566666666667;135.19;121.9233333333333;"(36,6)";"(179,33)";"(357,65)";-8.061533186111113;-34.90246995590477;0.9338462943481762;357;65
-8.075749;-34.896191;116.6566666666667;115.59;127.29;121.0566666666667;128.1233333333333;134.4233333333333;"(5,21)";"(23,101)";"(47,201)";-8.07545737210145;-34.89629999918061;0.03458641920129326;47;201
-8.071801;-34.892166;110.3233333333333;129.1566666666667;128.79000000000002;108.1233333333333;92.85666666666671;130.99;"(15,30)";"(70,148)";"(139,295)";-8.07132503303335;-34.892035676626755;0.05485092920711305;139;295
-8.07058;-34.896698;106.1566666666667;116.6566666666667;117.85666666666671;100.39;131.4566666666666;120.65666666666671;"(16,20)";"(78,95)";"(156,192)";-8.070561448640332;-34.896708403766205;0.002360143072071096;156;192
-8.068053;-34.89666;109.89;103.34;105.59;91.84;119.09;98.89;"(19,20)";"(90,99)";"(183,197)";-8.069348696957302;-34.89648160033024;0.14544859340530938;183;197
-8.069263;-34.89571;96.35666666666671;123.5233333333333;120.0566666666667;108.2566666666667;110.2233333333333;116.99000000000001;"(16,29)";"(77,140)";"(153,280)";-8.070696198827335;-34.89271618821394;0.3662089733430598;153;280
-8.072604;-34.894436;89.79;108.94;109.79;85.79;109.84;121.04;"(12,24)";"(60,118)";"(119,235)";-8.072223367613372;-34.8947576203819;0.05519796515763667;119;235
-8.06873;-34.889065;124.19;130.35666666666668;132.82333333333332;127.3566666666667;105.7233333333333;130.1566666666667;"(19,39)";"(93,191)";"(185,382)";-8.0692588634993;-34.88808891237571;0.12253449256713858;185;382
-8.074883;-34.891087;114.6566666666667;122.0233333333333;128.1233333333333;98.2566666666667;126.7566666666667;146.29000000000002;"(7,33)";"(32,163)";"(63,325)";-8.074738704437433;-34.890674568512246;0.04817073528801396;63;325
-8.076431;-34.896008;115.9566666666667;108.9566666666667;130.59;118.59;126.1233333333333;142.1233333333333;"(5,21)";"(23,101)";"(47,201)";-8.07545737210145;-34.89629999918061;0.11296632883882467;47;201
-8.069507;-34.89502;108.02333333333331;126.49000000000001;118.1566666666667;120.0233333333333;116.79;111.0566666666667;"(18,23)";"(91,114)";"(181,227)";-8.069438530415304;-34.89512062099771;0.013445588705563907;181;227
-8.06725;-34.892426;133.49;125.5566666666667;124.2233333333333;116.52333333333331;117.35666666666671;105.19;"(24,29)";"(116,143)";"(233,285)";-8.067102860507248;-34.89248947270156;0.01779603154265766;233;285
-8.075981;-34.899849;124.7233333333333;117.7566666666667;126.15666666666671;129.0566666666667;137.09;137.6566666666667;"(6,12)";"(27,59)";"(53,117)";-8.075187871727444;-34.90011079606854;0.09280817568283367;53;117
-8.076813;-34.89959;123.5566666666667;105.0566666666667;123.15666666666671;131.59;130.99;140.6566666666667;"(2,13)";"(6,66)";"(15,129)";-8.076894707429485;-34.89956637273808;0.00945314733228772;15;129
-8.064034;-34.894535;134.79000000000002;101.1233333333333;129.35666666666668;129.59;120.5233333333333;109.7566666666667;"(32,24)";"(151,120)";"(302,240)";-8.064003606206173;-34.89453101021518;0.003409024507936027;302;240
-8.075802;-34.899921;122.15666666666671;113.59;122.0233333333333;128.85666666666668;136.32333333333332;138.1566666666667;"(4,13)";"(18,62)";"(35,123)";-8.075996372849463;-34.89983858559791;0.023447106314452352;35;123
-8.075884;-34.899887;122.4233333333333;113.4566666666667;127.99000000000001;134.89;138.35666666666668;143.0566666666667;"(3,13)";"(13,63)";"(26,125)";-8.076400623410473;-34.899747846647024;0.05947034670569769;26;125
-8.070262;-34.890694;115.29;110.69;117.64;100.49000000000001;84.44;129.64;"(17,33)";"(85,163)";"(169,325)";-8.069977531163318;-34.8906747420147;0.031711424166616944;169;325
-8.063593;-34.888931;118.79;124.6233333333333;135.1233333333333;128.0566666666667;129.35666666666668;140.5566666666667;"(32,37)";"(159,184)";"(319,368)";-8.063240021813154;-34.88872428306134;0.04538317270894606;319;368
-8.068707;-34.897491;107.44;107.74000000000001;116.89;95.49000000000001;124.39;102.74000000000001;"(19,18)";"(103,97)";"(202,194)";-8.068495279106282;-34.89661771657153;0.09901178650358566;202;194
-8.070755;-34.891769;102.19;122.5233333333333;121.5233333333333;104.35666666666671;100.7233333333333;137.9566666666667;"(12,33)";"(55,163)";"(110,325)";-8.072627618174382;-34.89067464545613;0.2406373405554015;110;325
-8.071707;-34.890694;108.0566666666667;123.89;120.89;103.6233333333333;100.1233333333333;134.49;"(12,33)";"(54,163)";"(110,325)";-8.072627618174382;-34.89067464545613;0.10241917277362465;110;325
-8.063063;-34.897285;131.59;97.9233333333333;116.7233333333333;98.79;127.7566666666667;115.85666666666671;"(30,19)";"(147,92)";"(293,183)";-8.064407856767183;-34.89711682414158;0.1507257022169416;293;183
-8.062304;-34.887848;140.09;133.89;139.69;141.59;139.39;146.09;"(34,39)";"(169,195)";"(338,389)";-8.062386603962134;-34.88777165070813;0.012454354346109064;338;389
-8.07641;-34.895725;120.32333333333331;95.19;127.29;120.4566666666667;132.0233333333333;138.19;"(3,21)";"(13,105)";"(26,208)";-8.076400623410473;-34.89598241107837;0.028366098909849938;26;208
-8.073212;-34.896534;101.14;108.04;119.29;102.89;131.54000000000002;123.29;"(16,20)";"(78,96)";"(156,192)";-8.070561448640332;-34.896708403766205;0.29543608282194256;156;192
-8.076615;-34.896362;116.7233333333333;95.6233333333333;127.7566666666667;116.99000000000001;131.4566666666666;139.39;"(3,22)";"(13,105)";"(26,208)";-8.076400623410473;-34.89598241107837;0.048123993796016125;26;208
-8.065799;-34.889553;138.79000000000002;132.69;133.09;125.2566666666667;109.35666666666671;133.69;"(27,35)";"(131,164)";"(262,327)";-8.065800275366216;-34.890584163143366;0.11355800795123065;262;327
-8.072412;-34.893745;98.1566666666667;130.5566666666667;109.59;107.6566666666667;118.49000000000001;122.9566666666667;"(11,22)";"(52,109)";"(104,218)";-8.072897118548388;-34.89552882973915;0.2037185035597019;104;218
-8.070776;-34.896015;116.6566666666667;110.8233333333333;119.35666666666671;103.1233333333333;121.39;114.9566666666667;"(21,15)";"(101,72)";"(202,144)";-8.068495279106282;-34.89888600686312;0.40535770972245516;202;144
-8.063993;-34.89447;136.74;111.79;132.84;137.34;120.19;121.84;"(32,24)";"(157,116)";"(312,232)";-8.063554438916162;-34.894893944293734;0.06752163114550998;312;232
-8.069864;-34.894459;111.14;126.99000000000001;122.49000000000001;119.34;113.24000000000001;118.34;"(21,32)";"(101,157)";"(201,313)";-8.068540195835283;-34.89121918410323;0.38597382104193617;201;313
-8.076188;-34.899788;123.74000000000001;112.19;119.79;132.59;138.49;141.59;"(4,13)";"(8,65)";"(15,129)";-8.076894707429485;-34.89956637273808;0.08230632687762882;15;129
-8.069441;-34.900639;125.79;126.19;119.39;128.1233333333333;133.49;119.02333333333331;"(18,11)";"(89,52)";"(177,104)";-8.069618197331309;-34.900700626050195;0.02084472734108749;177;104
-8.068585;-34.889366;125.39;134.29000000000002;132.7233333333333;118.6566666666667;107.7566666666667;130.82333333333332;"(20,36)";"(99,175)";"(198,349)";-8.068674946022286;-34.889586009640006;0.026212849620107663;198;349
-8.075707;-34.893715;115.4566666666667;116.9233333333333;123.32333333333331;104.2233333333333;123.8566666666667;135.5566666666667;"(4,26)";"(23,137)";"(46,272)";-8.075502288830451;-34.893078970089356;0.07364976519167345;46;272
-8.062375;-34.887779;135.6233333333333;138.39;145.89;145.4233333333333;140.25666666666672;148.85666666666668;"(34,39)";"(169,195)";"(338,389)";-8.062386603962134;-34.88777165070813;0.0015234419601991595;338;389
-8.072191;-34.896828;112.69;103.29;114.1566666666667;96.09;128.79000000000002;130.4233333333333;"(10,18)";"(47,93)";"(93,186)";-8.0733912025674;-34.89698054104804;0.13454692084476558;93;186
-8.07323;-34.896503;100.59;117.49000000000001;113.0566666666667;104.99000000000001;126.7566666666667;120.2566666666667;"(17,21)";"(78,95)";"(156,189)";-8.070561448640332;-34.89684450187953;0.2991862600165143;156;189
-8.066952;-34.896137;122.24000000000001;117.09;114.04;110.79;129.14;106.34;"(20,18)";"(98,89)";"(196,177)";-8.068764779480288;-34.89738892993193;0.24425837664446381;196;177
-8.076538;-34.899693;120.29;114.79;125.69;133.4566666666666;133.72333333333341;141.0566666666667;"(2,13)";"(7,65)";"(14,130)";-8.076939624158486;-34.89952100533565;0.04852072164398492;14;130
-8.072455;-34.894058;107.8233333333333;123.8566666666667;113.8233333333333;112.49000000000001;119.65666666666671;135.99;"(11,22)";"(52,108)";"(104,219)";-8.072897118548388;-34.8954834634391;0.16450012029654168;104;219
-8.075789;-34.899933;121.09;105.4566666666667;131.09;130.29000000000002;142.5233333333333;138.69;"(3,13)";"(22,60)";"(44,120)";-8.075592122288453;-34.89997469096989;0.022374103798372853;44;120
-8.076246;-34.899784;125.19;108.64;122.69;129.24;140.49;141.04000000000002;"(5,12)";"(22,60)";"(44,120)";-8.075592122288453;-34.89997469096989;0.07569942993349378;44;120
-8.069324;-34.89904;101.34;112.19;117.49000000000001;115.69;112.04;103.49000000000001;"(18,16)";"(89,79)";"(177,157)";-8.069618197331309;-34.89829623166044;0.08820206198457674;177;157
-8.076291;-34.896008;123.6233333333333;111.7566666666667;135.0233333333333;128.89;134.4233333333333;139.09;"(3,13)";"(13,63)";"(27,125)";-8.076355706681472;-34.89974784727511;0.4119067453185885;27;125
-8.062904;-34.888542;123.19;126.64;138.04000000000002;134.715;135.16500000000002;140.515;"(31,43)";"(152,215)";"(304,429)";-8.06391377274817;-34.885956972489396;0.3060347924855662;304;429
-8.069399;-34.891121;104.52333333333331;135.09;124.19;119.82333333333331;105.39;128.85666666666668;"(19,32)";"(91,159)";"(180,318)";-8.069483447144306;-34.890992321430375;0.017000982577711803;180;318
-8.0636;-34.895966;132.39;109.29;129.49;131.85666666666668;131.29000000000002;123.32333333333331;"(32,22)";"(156,103)";"(311,202)";-8.063599355645163;-34.89625490082156;0.03181575886492845;311;202
-8.070411;-34.900913;123.9233333333333;130.5566666666667;120.65666666666671;121.5233333333333;132.99;131.19;"(16,10)";"(76,50)";"(155,100)";-8.070606365369333;-34.90088207873949;0.021994965472120463;155;100
-8.061396;-34.903305;137.6233333333333;113.85666666666671;129.59;134.35666666666668;128.59;130.69;"(36,6)";"(177,37)";"(354,74)";-8.061667936298116;-34.90206166957136;0.1402254275782679;354;74
-8.066894;-34.894615;122.89;124.09;126.54;124.09;120.09;97.44;"(24,25)";"(117,123)";"(233,247)";-8.067102860507248;-34.89421336738466;0.049959680199148926;233;247
-8.065174;-34.886002;128.54000000000002;131.315;136.965;129.91500000000002;120.69;138.09;"(30,36)";"(158,183)";"(319,368)";-8.063240021813154;-34.88872428306134;0.3689841882058505;319;368
-8.075041;-34.900166;119.19;117.04;121.89;132.09;141.99;139.39;"(6,12)";"(19,61)";"(37,122)";-8.075906539391461;-34.89988395347199;0.10115721525908873;37;122
-8.063986;-34.897175;126.6233333333333;103.6566666666667;124.2566666666667;92.1566666666667;123.39;114.9233333333333;"(29,19)";"(147,92)";"(293,183)";-8.064407856767183;-34.89711682414158;0.04735695308943545;293;183
-8.066508;-34.89537;111.2233333333333;119.59;119.4233333333333;120.69;118.1233333333333;96.89;"(25,22)";"(119,106)";"(237,212)";-8.066923193591244;-34.89580116938403;0.06623638285651906;237;212
-8.063974;-34.885845;117.3233333333333;128.99;135.0233333333333;128.69;137.82333333333332;140.85666666666668;"(31,43)";"(152,215)";"(304,429)";-8.06391377274817;-34.885956972489396;0.014033239052862474;304;429
-8.066019;-34.893562;123.74000000000001;122.24000000000001;122.69;125.49000000000001;117.19;114.49000000000001;"(26,27)";"(133,141)";"(265,282)";-8.065665525179213;-34.89262561505227;0.11036092577709818;265;282
-8.07252;-34.896294;104.965;111.94;115.54;103.29;125.065;130.015;"(10,21)";"(52,110)";"(104,219)";-8.072897118548388;-34.8954834634391;0.09862410122825857;104;219
-8.069052;-34.888424;114.29;127.265;130.89;129.29000000000002;107.19;125.19;"(20,37)";"(96,185)";"(192,369)";-8.068944446396292;-34.88867868197113;0.03049158636925244;192;369
-8.067945;-34.890526;122.5566666666667;128.49;134.0233333333333;119.4566666666667;96.59;125.0566666666667;"(22,33)";"(116,169)";"(232,338)";-8.067147777236249;-34.890085091574896;0.10109584790235616;232;338
-8.072274;-34.892113;114.8233333333333;111.6233333333333;122.59;87.3233333333333;109.5566666666667;129.32333333333332;"(12,30)";"(58,147)";"(116,293)";-8.072358117800375;-34.89212637494076;0.00947134330572646;116;293
-8.062122;-34.901855;132.32333333333332;122.2566666666667;128.89;128.59;128.69;121.6233333333333;"(35,8)";"(176,38)";"(352,76)";-8.061757769756118;-34.90197093873097;0.04247638979358404;352;76
-8.067021;-34.893841;119.9233333333333;134.1233333333333;127.9233333333333;125.3566666666667;127.9566666666667;111.69;"(24,26)";"(118,128)";"(235,255)";-8.067013027049246;-34.893850444754236;0.001366838505477466;235;255
-8.065498;-34.886887;124.32333333333331;135.1233333333333;129.99;129.09;117.29;136.0233333333333;"(30,36)";"(152,180)";"(304,359)";-8.06391377274817;-34.8891325429112;0.3036498482666511;304;359
-8.072403;-34.893414;102.6233333333333;121.9233333333333;114.69;103.0566666666667;107.8233333333333;126.9566666666667;"(12,27)";"(58,131)";"(115,263)";-8.072403034529376;-34.89348736080391;0.00807880414747864;115;263
-8.067843;-34.890507;120.54;125.04;127.84;110.14;103.59;129.49;"(23,34)";"(108,164)";"(212,326)";-8.06804611181627;-34.89062944661115;0.026309734125303436;212;326
-8.074195;-34.900383;125.0566666666667;104.6566666666667;121.99000000000001;113.89;141.9566666666667;139.85666666666668;"(2,15)";"(12,64)";"(23,127)";-8.076535373597476;-34.8996571113444;0.2723084633148261;23;127
-8.077541;-34.899231;122.9233333333333;84.52333333333331;120.5233333333333;125.8566666666667;133.09;135.99;"(1,14)";"(1,68)";"(1,136)";-8.0775235416355;-34.8992487959203;0.002758853859325341;1;136
-8.073216;-34.896381;93.59;113.04;91.94;104.29;119.44;127.54;"(11,23)";"(52,109)";"(104,218)";-8.072897118548388;-34.89552882973915;0.10032328822204051;104;218
-8.076227;-34.896053;118.7233333333333;116.69;131.4233333333333;123.39;129.5233333333333;132.5233333333333;"(5,21)";"(23,101)";"(47,201)";-8.07545737210145;-34.89629999918061;0.08982046435936834;47;201
-8.070491;-34.893162;101.94;124.49000000000001;118.44;104.94;109.64;113.79;"(16,28)";"(77,140)";"(153,280)";-8.070696198827335;-34.89271618821394;0.05414076755588537;153;280
